Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2020-08-22,"A Route Runs Through It",5.10c,"First TR solo. 3x laps, crux goes smooth now with some high feet and two finger hard push down mantly shite.",https://www.mountainproject.com/route/105794515/a-route-runs-through-it,3,"California > Central Coast > Santa Barbara > Gibraltar Area > Upper Gibraltar",3.4,-1,TR,,Sport,,110,3200
2020-08-19,Makunaima,5.11c,"3x half pitch yoyo, so hot. Not much progress.",https://www.mountainproject.com/route/105990326/makunaima,1,"California > Central Coast > Santa Barbara > Gibraltar Area > Cold Springs Dome > Makunaima Amphitheater",3.9,-1,TR,,Trad,,90,5200
2020-08-16,"Chicks Dig It",5.11a,"No standout hard moves and two fun roofs. Great route.",https://www.mountainproject.com/route/105912039/chicks-dig-it,1,"California > Sierra Eastside > Mammoth Lakes Area > Bear Crag > 7) The Columns",3.4,-1,TR,,Sport,,75,4600
2020-08-16,"Stairway to Heaven",5.10a,"Found myself too far right of the thin section in the beginning. Trick is to make sure you right foot ends up perched on the lip. Uneven route in that it is cruiser after that.",https://www.mountainproject.com/route/109224119/stairway-to-heaven,1,"California > Sierra Eastside > Mammoth Lakes Area > Bear Crag > 3) The Tombstone",1.8,-1,Lead,Fell/Hung,Sport,,65,2600
2020-08-16,"Cable Guy",5.11d,"Hard thin section just under the roof.",https://www.mountainproject.com/route/107762760/cable-guy,1,"California > Sierra Eastside > Mammoth Lakes Area > Bear Crag > 6) Teflon Wall",3.9,-1,TR,,Sport,,100,5500
2020-08-16,"Almost Famous",5.10b/c,"Pumped but really just got headed out. I like the style. Ideal warm up.",https://www.mountainproject.com/route/115152644/almost-famous,1,"California > Sierra Eastside > Mammoth Lakes Area > Bear Crag > 8) South Buttress",2.3,-1,Lead,Fell/Hung,Sport,,40,3100
2020-08-15,"North Arête",5.6,"First trad multipitch with Linds. Very beautiful, crazy rock!",https://www.mountainproject.com/route/106191526/north-arete,4,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Crystal Crag > North Arete",2.8,-1,,,"Trad, Alpine",,,1600
2020-08-15,"But I Don't Drink Scotch",5.10a,"More awkward than interesting. Wouldn&#39;t recommend.",https://www.mountainproject.com/route/105983742/but-i-dont-drink-scotch,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Crystal Crag > Highlands Wall",2.7,-1,Lead,Onsight,"Sport, Alpine",,100,2600
2020-08-15,Springbank,5.10a,"Nice smorgasbord of features. A tuffa-dike, some mantle ledges, hero layback flake.",https://www.mountainproject.com/route/105990195/springbank,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Crystal Crag > Highlands Wall",3.6,-1,Lead,Onsight,"Sport, Alpine",,90,2600
2020-08-09,Exodus,5.11a,"Hangs at B7 to figure out sequence, smeary feet, stay low lean smart!",https://www.mountainproject.com/route/105798152/exodus,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.8,-1,Lead,Fell/Hung,Sport,,80,4600
2020-08-09,Gridlock,5.10a,"Low key with good rock",https://www.mountainproject.com/route/106856451/gridlock,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.6,-1,Lead,Onsight,Sport,,65,2600
2020-08-09,"Sick Boy",5.10b,"Unsustained for the grade.",https://www.mountainproject.com/route/112022059/sick-boy,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",3.0,-1,Lead,Flash,Sport,,55,2900
2020-08-09,"Stuart's Rig (aka Stu Boy)",5.11a,"2 hangs at crux. Overall happy with my style on this one.",https://www.mountainproject.com/route/105799270/stuarts-rig-aka-stu-boy,1,"California > Central Coast > Hwy 33/Ojai > Wheeler Gorge",2.7,-1,Lead,Fell/Hung,Sport,,75,4600
2020-07-31,Cromagnon,5.10a,"Clean TR to clean anchor.",https://www.mountainproject.com/route/105912080/cromagnon,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.7,-1,TR,,"Sport, Alpine",,80,2600
2020-07-31,Cromagnon,5.10a,"Pumped out after bolt 6. Steep and sustained. Excellent climb.",https://www.mountainproject.com/route/105912080/cromagnon,1,"California > Sierra Eastside > Mammoth Lakes Area > Lake George > Dike Wall > East Face",3.7,-1,Lead,Fell/Hung,"Sport, Alpine",,80,2600
2020-07-29,Makunaima,5.11c,"Yoyo'd, 4x tries. Workin' it. Made it to just under roof desperately.",https://www.mountainproject.com/route/105990326/makunaima,1,"California > Central Coast > Santa Barbara > Gibraltar Area > Cold Springs Dome > Makunaima Amphitheater",3.9,-1,TR,,Trad,,90,5200
2020-07-24,"Jump Start",V0+,"Double value with double the # of moves with no jump.",https://www.mountainproject.com/route/106809111/jump-start,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > The Lizard's Mouth > Kelly's Hill",1.8,-1,Send,,Boulder,,8,20010
2020-07-24,"5.11 Crack",V3,"Tad dirty, fun.",https://www.mountainproject.com/route/106716412/511-crack,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > The Lizard's Mouth > Kelly's Hill",3.3,-1,Send,,Boulder,,12,20300
2020-07-18,"Red Dihedral (aka ""Yggdrasil"")",5.10,"HUGE. Led dihedral, splitter and from shattered pillar to the subsummit. 7.5hrs, hail and thunder for the summit. ~3 hangs on final quarter of the dihedral, seriously steep, long, thin hands, crux real neat. Stiff sections scattered all over.",https://www.mountainproject.com/route/105852183/red-dihedral-aka-yggdrasil,7,"California > High Sierra > 02 - The Sawtooth Ridge > Incredible Hulk",3.5,-1,Lead,,"Trad, Alpine",,1500,3000
2020-07-17,Cucumbers,5.10a/b,"Dropped in from West face. A nice brassy protects the first move. The mantle isn't bad if you pull your body into the corner, I can see it being way harder if you use those holds on the right face. Rest is real nice fingers with good feet.",https://www.mountainproject.com/route/105863060/cucumbers,1,"California > Sierra Eastside > Bishop Area > Cardinal Pinnacle",3.2,-1,Lead,Onsight,Trad,,350,2800
2020-07-17,"West Face",5.10a,"Led P2,4. What a stellar climb! Every pitch tasty. No moves are too crazy. The harshest exposure is on the rappels lol.",https://www.mountainproject.com/route/105942424/west-face,4,"California > Sierra Eastside > Bishop Area > Cardinal Pinnacle",3.8,-1,Lead,Onsight,Trad,,550,2600
2020-07-11,"Johnny Can't Lead",5.11a,"Bolt to bolt #4 and #5. Some red herring holds. Two whips to figure out final sequence. Slamming out left to the horn over the flake is the way. Would like to return for a go.",https://www.mountainproject.com/route/105895926/johnny-cant-lead,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Ghetto Wall",3.2,-1,Lead,Fell/Hung,Sport,,40,4600
2020-07-11,"Cut the Cord",5.10b,"Short crux.",https://www.mountainproject.com/route/106648469/cut-the-cord,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Ghetto Wall",2.1,-1,Lead,Onsight,Sport,,30,2900
2020-07-11,Kathmandu,5.10a,"Very fun jug hauling.",https://www.mountainproject.com/route/105895930/kathmandu,1,"California > Los Angeles Basin > Santa Monica Mountains > Malibu Creek State Park > Ghetto Wall",2.6,-1,Lead,Onsight,Sport,,35,2600
2020-07-09,"The Nose",5.11a,,https://www.mountainproject.com/route/105793054/the-nose,1,"California > Central Coast > Santa Barbara > Gibraltar Area > Gibraltar Rock",3.4,-1,Lead,Fell/Hung,"Trad, TR",,100,4600
2020-07-09,"The Nose",5.11a,"Two hangdawg sessions. Need to figure out the 1’s bit. The rest is steep and deep jamming, can do.",https://www.mountainproject.com/route/105793054/the-nose,1,"California > Central Coast > Santa Barbara > Gibraltar Area > Gibraltar Rock",3.4,-1,Lead,Fell/Hung,"Trad, TR",,100,4600
2020-07-07,"Dan's Problem",V3,"Very nice movement.",https://www.mountainproject.com/route/107108158/dans-problem,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > Potter's Point > Rapunzel's Tower",3.1,-1,Send,,Boulder,,12,20300
2020-07-03,"Warm Up  2",V1+,"Nice warmup, hard move to start, chill upper section.",https://www.mountainproject.com/route/106769481/warm-up-2,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > Potter's Point > Entry Way/ Warm-Up Boulders",2.6,-1,Send,,Boulder,,8,20110
2020-07-03,"Morning Glory",V0,"Very A E S T H E T I C",https://www.mountainproject.com/route/107145064/morning-glory,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > Potter's Point > Morning Glory",3.3,-1,Flash,,Boulder,,15,20008
2020-07-03,"Mr. Wrinkles, the Irritable Insurance Salesman",V0,"Nate pulled off some rock on this one and was sent flying, be careful.",https://www.mountainproject.com/route/107145069/mr-wrinkles-the-irritable-insurance-salesman,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > Potter's Point > Morning Glory",2.2,-1,Flash,,Boulder,,15,20008
2020-07-03,"Old Gregg",V3,"First time it felt like OW mileage helped on a boulder. Heel toe and some forearm scumming is cash.",https://www.mountainproject.com/route/106609727/old-gregg,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > Potter's Point > Jacked and Tan",3.0,-1,Send,,Boulder,,10,20300
2020-07-03,"Allen's Route",V1,"Neat problem",https://www.mountainproject.com/route/107398096/allens-route,1,"California > Central Coast > Santa Barbara > * Santa Barbara Bouldering > Potter's Point > Jacked and Tan",2.8,-1,Flash,,Boulder,,12,20100
2020-06-21,"The Chinaman",5.11b,"Flailed on this, couldn&#39;t get crux.",https://www.mountainproject.com/route/107259500/the-chinaman,1,"California > Central Coast > Santa Barbara > The Playground > Little Lebowski Urban Achievers Crag",2.8,-1,TR,,"Sport, TR",,45,4900
2020-06-21,"Careful, There's A Beverage Here!",5.10a,"Soft or I was off route, easier than gutterballs and nice marmot.",https://www.mountainproject.com/route/105800758/careful-theres-a-beverage-here,1,"California > Central Coast > Santa Barbara > The Playground > Little Lebowski Urban Achievers Crag",2.2,-1,Lead,Onsight,Sport,,50,2600
2020-06-21,"The Jesus",5.10c,"Slipped after third bolt. Got a higher foot then perched and it&#39;s not bad. Big movement down low.",https://www.mountainproject.com/route/105800199/the-jesus,1,"California > Central Coast > Santa Barbara > The Playground > Little Lebowski Urban Achievers Crag",3.0,-1,Lead,Fell/Hung,"Sport, TR",,50,3200
2020-06-21,"Nice Marmot",5.9,Alright.,https://www.mountainproject.com/route/105801113/nice-marmot,1,"California > Central Coast > Santa Barbara > The Playground > Little Lebowski Urban Achievers Crag",2.3,-1,Lead,Redpoint,"Sport, TR",,50,2400
2020-06-21,Gutterballs,5.8,"Not the easiest 5.8 I&#39;ve climbed, not bad.",https://www.mountainproject.com/route/105800916/gutterballs,1,"California > Central Coast > Santa Barbara > The Playground > Little Lebowski Urban Achievers Crag",2.1,-1,TR,,"Sport, TR",,50,2100
2020-06-14,"Anti-Jello Crack",5.10a,"Led P2,3. P2 is sustained, with some exasperator like foot smears on tips but mostly locks. P3 business is stout. 0.3, 0.2 and a brassy will do for pro. Two small slips launchin into the 1/4 pad crux at the start. Rest was head on too, channel the steazy!",https://www.mountainproject.com/route/105843997/anti-jello-crack,4,"California > Southern (Western) Sierra > The Needles / Kern River > Dome Rock",3.8,-1,Lead,Fell/Hung,Trad,,550,2600
2020-06-13,"Airy Interlude",5.10a,"Led traverse. Cool thin hands works ya a bit before the business. Traverse is heroic, the mantle especially. If this isn't your favorite 10a you just haven't climbed it yet.",https://www.mountainproject.com/route/105834215/airy-interlude,3,"California > Southern (Western) Sierra > The Needles / Kern River > The Needles > The Witch",3.9,-1,Lead,Onsight,Trad,,,2600
2020-06-12,"Yellow Brick Road",5.9+,"Led dihedral. Exposed face move is your entry fee to cruiser hands to fists that opens up to #5. Butterfly and knee lock your way with lots of nubs for relief. Dihedral is super thin but low angle. Never placed so many small nuts in a row! A low key gem.",https://www.mountainproject.com/route/105874976/yellow-brick-road,2,"California > Southern (Western) Sierra > The Needles / Kern River > The Needles > The Wizard",3.4,-1,Lead,Onsight,Trad,,300,2500
2020-06-12,Spooky,5.9,"Led P2. Very fun thin hands to start. OW is short but gets real for a minute. The climbing on the runnels above was... Spooky. Balancy and thoughtful in places, great climbing.",https://www.mountainproject.com/route/105834227/spooky,2,"California > Southern (Western) Sierra > The Needles / Kern River > The Needles > The Charlatan",3.4,-1,Lead,Onsight,Trad,,175,2400
2020-06-04,"Jensen's Jugs","5.10b/c PG13","Afterwork date with Linds, Moni, Ben",https://www.mountainproject.com/route/105797400/jensens-jugs,1,"California > Central Coast > Santa Barbara > Fire Crags",2.4,-1,TR,,Sport,,50,3100
2020-06-03,"Grib Dat Hole",5.11a,"V1 boulder move to moderate pulling, very worthwhile. Tronsight.",https://www.mountainproject.com/route/105797393/grib-dat-hole,1,"California > Central Coast > Santa Barbara > Fire Crags",2.8,-1,TR,,Sport,,50,4600
2020-05-31,"Igor Unchained",5.9+,"Led P1,3. P1 starts shallow then gets deep and steep, right foot rests only. Blank section in P2 is technical crux. P3 is a hero pitch: jugs, stems, sweet moves to deep locks and some not so deep locks :o",https://www.mountainproject.com/route/105834219/igor-unchained,3,"California > Southern (Western) Sierra > The Needles / Kern River > The Needles > The Witch",3.8,-1,Lead,Onsight,Trad,,450,2500
2020-05-30,"Imaginary Voyage",5.9-,"Led P1,3. Some awareness was necessary to keep things moderate, particularly in P3. P4 step across is real neat.",https://www.mountainproject.com/route/106110393/imaginary-voyage,4,"California > Southern (Western) Sierra > The Needles / Kern River > The Needles > The Warlock",3.1,-1,Lead,Onsight,Trad,,500,2300
2020-05-16,"Wong Climb",5.8,"Was going to link to long climb, slow parties ahead put a stop to that. Bailed to eat some home cookin. Nice pitch though.",https://www.mountainproject.com/route/105798953/wong-climb,1,"California > Tahquitz & Suicide Rocks > Tahquitz Rock > (d) Northwest Recess",3.1,-1,Lead,Onsight,Trad,,200,2100
2020-05-16,"Open Book",5.9,"Led P2. I love the aesthetic and history of this climb, it's a real huge corner. First pitch is sweet, steep sequence before the flake, over all too soon. Second pitch was secure with lots of cupped hands and jamwork.",https://www.mountainproject.com/route/105794117/open-book,3,"California > Tahquitz & Suicide Rocks > Tahquitz Rock > (h) Open Book Area",3.7,-1,Lead,Onsight,Trad,,490,2400
2020-05-15,Whodunit,5.9,"Led P2,4,6-7-8. Slab crux is delicate. Chimney crux body position-y. P6 a little pumpy. Every pitch has a fun challenging section. Approach and descent not too bad.",https://www.mountainproject.com/route/105798191/whodunit,6,"California > Tahquitz & Suicide Rocks > Tahquitz Rock > (d) Northwest Recess",3.7,-1,Lead,Onsight,Trad,,800,2400
2020-05-10,"A Route Runs Through It",5.10c,"Crux is thin. Lots of whipping, good fun. Cool first moves, roofs are juggy, one of the best in SB.",https://www.mountainproject.com/route/105794515/a-route-runs-through-it,1,"California > Central Coast > Santa Barbara > Gibraltar Area > Upper Gibraltar",3.4,-1,Lead,Fell/Hung,Sport,,110,3200
2020-05-10,"The Gibbon",5.10b,"Fun, crux is short.",https://www.mountainproject.com/route/105794525/the-gibbon,1,"California > Central Coast > Santa Barbara > Gibraltar Area > Upper Gibraltar",2.5,-1,Lead,Onsight,Sport,,100,2900
2020-05-09,"Fun in the Sun","5.8 R","Lindsays first multipitch ayyyy",https://www.mountainproject.com/route/109518418/fun-in-the-sun,2,"California > Central Coast > Santa Barbara > Rattlesnake Canyon Crags (including Upper and Lower Alchemist)",3.1,-1,Lead,,Sport,,230,2100
2020-05-03,"No Man Knows the Hour",5.10d,"Cool steep climbing. Lots of fun pockets.",https://www.mountainproject.com/route/112073031/no-man-knows-the-hour,1,"California > Central Coast > Santa Barbara > Lower Mission Canyon / Seven Falls > Upper Theology Crag",2.8,-1,Lead,Fell/Hung,Sport,,110,3500
